weight	rules	id	url	regNumber	orgname	proctype	pubdate	okdp_codes	max_price	procname	headAgency_fullName	okogu_name	factualAddress_region_fullName	Column	Column2
10.0	JU	3532317.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3532317	3.481000273E9	"федеральное казенное учреждение здравоохранения  ""Центр восстановительной медицины и реабилитации ""Зеленая роща"" Министерства внутренних дел Российской Федерации"""	notificationZK	2012-06-06T15:51:55	5510500.0	380000.0	Запрос котировок №105 на право заключения государственного контракта	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Московская обл		
10.0	JU	4064487.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4064487	1.533000667E9	Администрация Красногвардейского района Оренбургской области	notificationZK	2012-08-16T13:29:59	2522000,2615000,2716020,2893020,2029501,2897200,2897560,2897711,3315646,2524111	376985.06	  Поставка товара		Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Оренбургская обл		
10.0	JU	4345886.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4345886	1.033000134E9	"МО ""Хунзахский район"""	notificationOK	2012-09-21T18:22:17	6611000.0	373362.0	Закупка услуги		Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Дагестан Респ		
10.0	JU	4105304.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4105304	3.561000208E9	"федеральное казенное учреждение ""5 отряд федеральной противопожарной службы Государственной противопожарной службы по Пермскому краю (договорной)"""	notificationZK	2012-08-23T09:55:42	2511100.0	369150.0	на поставку товаров для государственных нужд	Главное управление Министерства Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий по Пермскому краю	Министерство Российской Федерации по делам гражданской обороны, чрезвычайным ситуациям и ликвидации последствий стихийных бедствий	Пермский край		
10.0	JU	4028066.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4028066	3.033000754E9	"Муниципальное казенное учреждение ""Администрация Кулинского муниципального района"" Республики Дагестан"	notificationZK	2012-08-10T15:35:57	3313050.0	368550.0	поставка товара 		Местные администрации (исполнительно-распорядительные органы) муниципальных районов	Дагестан Респ		
10.0	JU	4861306.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4861306	3.011000476E9	"федеральное казенное лечебно-профилактическое учреждение ""Республиканская больница Главного управления Федеральной службы исполнения наказаний по Республике Башкортостан"""	notificationZK	2012-11-20T13:04:11	2423000.0	363179.8	Запрос котировок	Главное управление Федеральной службы исполнения наказаний по Республике Башкортостан	Федеральная служба исполнения наказаний	Башкортостан Респ		
10.0	JU	2426762.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2426762	3.721000491E9	"Федеральное государственное бюджетное учреждение ""Российский научно-исследовательский нейрохирургический институт имени профессора А. Л. Поленова"" Министерства здравоохранения и социального развития Российской Федерации"	notificationZK	2011-12-09T19:36:09	4530783.0	361624.0	на право заключения контракта	Министерство здравоохранения Российской Федерации	Министерство здравоохранения Российской Федерации	Санкт-Петербург		
10.0	JU	3926999.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3926999	3.503000153E9	государственное областное бюджетное учреждение здравоохранения Солецкая центральная районная больница	notificationZK	2012-07-28T09:36:26	8510000.0	360000.0	Запрос котировок	комитет по охране здоровья населения области	здравоохранения	Новгородская обл		
10.0	JU	2653197.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2653197	1.512000011E9	министерство здравоохранения Новосибирской области	notificationZK	2012-01-27T15:03:15	3311449.0	358881.6	Запрос котировок 	министерство финансов и налоговой политики Новосибирской области	здравоохранения	Новосибирская обл		
10.0	JU	2275456.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2275456	3.641000008E9	"федеральное государственное бюджетное образовательное учреждение высшего профессионального образования ""Мичуринский государственный аграрный университет"""	notificationZK	2011-11-28T15:44:59	2520000,2109130,2424831,2424832,2424850,2424852,2424854,2424861,2424892,2424899,3697369,3697390,3697402,3697420,3697440,3697523	356363.0	Поставка товаров  	Министерство сельского хозяйства Российской Федерации	Министерство сельского хозяйства Российской Федерации	Тамбовская обл		
10.0	LT,MS	5072362.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5072362	1.271000012E9	Территориальное управление Федерального агентства по управлению государственным имуществом в Брянской области	notificationZK	2012-12-06T08:51:18	7499090.0	350000.0	оказание услуг   по oценке имуществa, oбращенного в сoбственность гoсударства, а также изъятых из незаконного оборота этиловoго спирта, алкoгольной и спиртoсодержащей прoдукции.  	Федеральное агентство по управлению государственным имуществом	Федеральное агентство по управлению государственным имуществом	Брянская обл		
10.0	JU	3110098.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3110098	1.033000375E9	"МО ""село Орота"" Хунзахского района"	notificationZK	2012-04-10T12:23:17	3410110.0	350000.0	Приобретение товара		Местные администрации (исполнительно-распорядительные органы) сельских поселений	Дагестан Респ		
10.0	JU	5166849.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5166849	1.563000217E9	Администрация Щучье-Озерского сельского поселения Октябрьского муниципального района Пермского края	notificationZK	2012-12-17T17:13:52	4540375.0	350000.0	запрос котировок		Местные администрации (исполнительно-распорядительные органы) сельских поселений	Пермский край		
10.0	JU	4015174.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4015174	3.623002408E9	"Муниципальное бюджетное дошкольное образовательное учреждение детский сад общеразвивающего вида с приоритетным осуществлением деятельности по познавательно-речевому направлению развития детей № 20 ""Зоренька"""	notificationZK	2012-08-09T16:23:54	1511000.0	348859.5	1511000.0	Отраслевой орган администрации Серовского городского округа Управление образования	Муниципальные организации	Свердловская обл		
10.0	JU	3085938.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3085938	1.512000011E9	министерство здравоохранения Новосибирской области	notificationZK	2012-04-05T18:08:12	1549034.0	348000.0	Запрос котировок	министерство финансов и налоговой политики Новосибирской области	здравоохранения	Новосибирская обл		
10.0	JU	3861828.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3861828	3.041000146E9	"федеральное государственное казенное учреждение ""Пограничное управление Федеральной службы безопасности Российской Федерации по Кабардино-Балкарской Республике"""	notificationEF	2012-07-20T17:01:43	3221000.0	346455.86	Поставка товара для государственных нужд		Федеральная служба безопасности Российской Федерации (федеральная служба)	Кабардино-Балкарская Респ		
10.0	JU	4053200.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4053200	1.512000011E9	министерство здравоохранения Новосибирской области	notificationZK	2012-08-15T13:18:35	2423830.0	345600.0	Запрос котировок	министерство финансов и налоговой политики Новосибирской области	здравоохранения	Новосибирская обл		
10.0	JU	2730356.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2730356	3.03300006E9	"Муниципальное учреждение здравоохранения ""Центральная городская больница г.Буйнакска"""	notificationZK	2012-02-10T21:11:35	3311150.0	345000.0	Поставка товаров 	Министерство здравоохранения Республики Дагестан	здравоохранения	Дагестан Респ		
10.0	JU	3608903.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3608903	3.732005669E9	"Государственное бюджетное учреждение здравоохранения города Москвы""Городская поликлиника №78 Департамента здравоохранения города Москвы"""	notificationZK	2012-06-15T15:10:34	3311329.0	344933.0	Запрос котировок на право заключения гражданско-правового договора на закупку товара для нужд ГП № 78 	Департамент здравоохранения города Москвы	здравоохранения	Москва		
10.0	JU	2775514.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2775514	1.192000028E9	управление делами Губернатора и Правительства Красноярского края	notificationZK	2012-02-20T17:30:29	2109361,2424892,2897594,2930318,3141150,3697521,2522311	343400.0	поставка товара       	казначейство Красноярского края (служба Красноярского края)	Правительства (Администрации) субъектов Российской Федерации	Красноярский край		
10.0	JU	3904300.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3904300	1.512000011E9	министерство здравоохранения Новосибирской области	notificationZK	2012-07-26T09:35:45	2423010.0	340050.28	Запрос котировок	министерство финансов и налоговой политики Новосибирской области	здравоохранения	Новосибирская обл		
10.0	JU	3992724.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3992724	1.512000011E9	министерство здравоохранения Новосибирской области	notificationZK	2012-08-07T11:34:29	2423010.0	340050.28	Запрос котировок	министерство финансов и налоговой политики Новосибирской области	здравоохранения	Новосибирская обл		
10.0	JU	4015451.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4015451	3.481000273E9	"федеральное казенное учреждение здравоохранения  ""Центр восстановительной медицины и реабилитации ""Зеленая роща"" Министерства внутренних дел Российской Федерации"""	notificationZK	2012-08-09T13:19:09	7010000.0	340000.0	Запрос котировок №109 на право заключения государственного контракта	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Московская обл		
10.0	JU	2924533.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2924533	3.481000273E9	"федеральное казенное учреждение здравоохранения  ""Центр восстановительной медицины и реабилитации ""Зеленая роща"" Министерства внутренних дел Российской Федерации"""	notificationZK	2012-03-14T16:24:21	7010000.0	340000.0	Запрос котировок №95	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Московская обл		
10.0	JU	4336051.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4336051	3.503000153E9	государственное областное бюджетное учреждение здравоохранения Солецкая центральная районная больница	notificationZK	2012-09-20T16:27:55	8510000.0	340000.0	Запрос котировок	комитет по охране здоровья населения области	здравоохранения	Новгородская обл		
10.0	JU	3901838.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3901838	3.793000234E9	"Муниципальное казенное образовательное учреждение ""Средняя общеобразовательная школа №5 с.Терезе"" им.Героя России Чочуева Х.А."	notificationZK	2012-07-26T11:37:54	4520111.0	340000.0	Муниципальный контракт	Администрация Малокарачаевского муниципального района	Муниципальные организации	Карачаево-Черкесская Респ		
10.0	JU	2730993.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2730993	3.03300006E9	"Муниципальное учреждение здравоохранения ""Центральная городская больница г.Буйнакска"""	notificationZK	2012-02-12T20:12:57	2423241.0	340000.0	Поставка товаров 	Министерство здравоохранения Республики Дагестан	здравоохранения	Дагестан Респ		
10.0	JU	4097846.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4097846	3.033000065E9	"Муниципальное бюджетное учреждение ""Управление жилищно-коммунального хозяйства города Буйнакска"""	notificationEF	2012-08-21T15:13:49	4530000.0	339577.7	ЛОТ №2		Муниципальные организации	Дагестан Респ		
10.0	JU	3080827.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3080827	3.011000247E9	Верховный Суд Республики Башкортостан	notificationZK	2012-04-05T10:43:10	2109311.0	337835.0	Запрос котировок	Судебный департамент при Верховном Суде Российской Федерации	Система федеральных судов общей юрисдикции	Башкортостан Респ		
10.0	JU	4097479.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4097479	3.033001288E9	"Муниципальное казенное учреждение ""Цунтаснаб"""	notificationZK	2012-08-21T14:47:54	1531010.0	337724.0	поставка товара		Муниципальные организации	Дагестан Респ		
10.0	JU	5075043.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5075043	1.313000323E9	Администрация городского поселения - город Богучар Богучарского муниципального района Воронежской области	notificationZK	2012-12-06T10:44:58	3410010.0	334000.0	На право заключить муниципальный контракт на поставку товара для муниципальных нужд		Местные администрации (исполнительно-распорядительные органы) городских поселений	Воронежская обл		
10.0	JU	2695333.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2695333	3.481000545E9	"федеральное государственное казенное учреждение ""Войсковая часть 54729"""	notificationZK	2012-02-06T14:08:02	5239090.0	333452.0	поставка товара для государственных нужд 		Федеральные министерства, федеральные службы и федеральные агентства, руководство деятельностью которых осуществляет Президент Российской Федерации, федеральные службы и федеральные агентства, подведомственные этим федеральным министерствам	Московская обл		
10.0	JU	2355155.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2355155	3.03300006E9	"Муниципальное учреждение здравоохранения ""Центральная городская больница г.Буйнакска"""	notificationZK	2011-12-04T20:44:15	2423000.0	330000.0	Поставка товаров 	Министерство здравоохранения Республики Дагестан	здравоохранения	Дагестан Респ		
10.0	JU	4834011.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4834011	3.032000299E9	Администрация Президента и Правительства Республики Дагестан	notificationEF	2012-11-16T17:54:15	3020559.0	327700.0	поставка товара		Правительства (Администрации) субъектов Российской Федерации	Дагестан Респ		
10.0	JU	4472607.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4472607	3.481000273E9	"федеральное казенное учреждение здравоохранения  ""Центр восстановительной медицины и реабилитации ""Зеленая роща"" Министерства внутренних дел Российской Федерации"""	notificationZK	2012-10-09T11:46:26	5510092.0	325000.0	Запрос котировок №118	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Московская обл		
10.0	JU	2730974.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2730974	3.03300006E9	"Муниципальное учреждение здравоохранения ""Центральная городская больница г.Буйнакска"""	notificationZK	2012-02-12T20:00:09	2423000.0	325000.0	Поставка товаров 	Министерство здравоохранения Республики Дагестан	здравоохранения	Дагестан Респ		
10.0	JU	4531480.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4531480	3.163001644E9	"Государственное бюджетное учреждение Республики Саха (Якутия) ""Якутская городская больница №4"""	notificationZK	2012-10-16T10:57:08	3311314.0	324133.33	Поставка товара 	Министерство здравоохранения Республики Саха (Якутия)	Муниципальные организации	Саха /Якутия/ Респ		
10.0	JU	2301101.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2301101	3.641000008E9	"федеральное государственное бюджетное образовательное учреждение высшего профессионального образования ""Мичуринский государственный аграрный университет"""	notificationZK	2011-11-29T21:49:21	2694000,2413290,2422120,2422121,2429340,2429415,2714010,2912100,2925558,2928370,3313112,4590120,2695332,2699110,2699422,2699510	321481.8	поставка товара               	Министерство сельского хозяйства Российской Федерации	Министерство сельского хозяйства Российской Федерации	Тамбовская обл		
10.0	JU	3225044.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3225044	3.033000982E9	Управление образования администрации Курахского района	notificationEF	2012-04-26T00:00:05	2930000.0	320858.0	поставка товара		Министерство образования и науки Российской Федерации	Дагестан Респ		
10.0	JU	2590371.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2590371	3.083000081E9	"Муниципальное образовательное учреждение ""Моркинская средняя (полная) общеобразовательная школа №1"""	notificationZK	2012-01-13T10:05:48	1511110,1511231	320300.0	запрос котировок 	"муниципальное учреждение ""Отдел по образованию и делам молодежи администрации муниципального образования ""Моркинский муниципальный район"""	Муниципальные организации	Марий Эл Респ		
10.0	JU	2651947.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2651947	1.512000011E9	министерство здравоохранения Новосибирской области	notificationZK	2012-01-27T13:05:36	2423010.0	320000.0	Запрос котировок 	министерство финансов и налоговой политики Новосибирской области	здравоохранения	Новосибирская обл		
10.0	JU	3949233.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3949233	3.163001644E9	"Государственное бюджетное учреждение Республики Саха (Якутия) ""Якутская городская больница №4"""	notificationZK	2012-08-01T10:55:20	3311240.0	319499.99	Поставка товара	Министерство здравоохранения Республики Саха (Якутия)	Муниципальные организации	Саха /Якутия/ Респ		
10.0	JU	3488790.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3488790	3.721000491E9	"Федеральное государственное бюджетное учреждение ""Российский научно-исследовательский нейрохирургический институт имени профессора А. Л. Поленова"" Министерства здравоохранения и социального развития Российской Федерации"	notificationZK	2012-06-03T19:31:26	1721311.0	316816.67	Запрос котировок на право заключения контракта	Министерство здравоохранения Российской Федерации	Министерство здравоохранения Российской Федерации	Санкт-Петербург		
10.0	JU	3985698.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3985698	3.453000723E9	"муниципальное бюджетное общеобразовательное учреждение ""Семиозерская основная общеобразовательная школа"""	notificationZK	2012-08-07T12:32:02	5520010.0	316040.91	Запрос котировок	"комитет образования администрации муниципального образования ""Выборгский район"" Ленинградской области"	Муниципальные организации	Ленинградская обл		
10.0	JU	4040362.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4040362	3.563000111E9	"Муниципальное бюджетное учреждение здравоохранения ""Чайковская центральная городская больница"""	notificationEF	2012-08-14T11:54:31	2423470.0	312968.0	Поставка ме ро пе не ма	Управление здравоохранения администрации Чайковского муниципального района	Муниципальные организации	Пермский край		
10.0	JU	5210320.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5210320	3.032000179E9	"Государственное бюджетное учреждение Республики Дагестан ""Дом-интернат для престарелых и инвалидов ""Казанищенский"""	notificationEF	2012-12-29T12:21:56	110000.0	312494.0	лот 8	Министерство труда и социального развития Республики Дагестан	труда и  социальных вопросов	Дагестан Респ		
10.0	JU	2868660.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2868660	3.732001928E9	"Государственное образовательное учреждение ""Учебно-методический центр по информационно-аналитической работе"""	notificationZK	2012-03-06T18:34:43	3699129.0	310989.9	Запрос котировок на поставку товаров 	Департамент образования города Москвы	образования и науки	Москва		
10.0	JU	2554982.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2554982	3.032000179E9	"Государственное  стационарное учреждение социального обслуживания Министерства труда и социального развития Республики Дагестан - Дом-интернат для престарелых и инвалидов ""Казанищенский"""	notificationEF	2011-12-30T19:30:18	5250000.0	304827.0	лот 10 	Министерство труда и социального развития Республики Дагестан	труда и  социальных вопросов	Дагестан Респ		
10.0	JU	2367442.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2367442	7.510000005E9	"Общество с ограниченной ответственностью ""Инфотрейд"""	notificationEF	2011-12-05T19:57:14	5190000.0	302595.0	Открытый аукцион в электронной форме на поставку товаров для государственных нужд 		Организации, учрежденные юридическими лицами или гражданами, или юридическими лицами и гражданами совместно	Новосибирская обл		
10.0	JU	2472490.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2472490	7.510000005E9	"Общество с ограниченной ответственностью ""Инфотрейд"""	notificationEF	2011-12-15T18:22:37	5190000.0	302595.0	Открытый аукцион в электронной форме на поставку товаров для государственных нужд 		Организации, учрежденные юридическими лицами или гражданами, или юридическими лицами и гражданами совместно	Новосибирская обл		
10.0	JU	3736396.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3736396	3.561000262E9	"Федеральное государственное казенное военное образовательное учреждение высшего профессионального образования ""Пермский военный институт внутренних войск Министерства внутренних дел Российской Федерации"""	notificationZK	2012-07-03T14:57:18	2893249.0	301639.13	Поставка товаров 	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Пермский край		
10.0	JU	3822577.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3822577	3.561000262E9	"Федеральное государственное казенное военное образовательное учреждение высшего профессионального образования ""Пермский военный институт внутренних войск Министерства внутренних дел Российской Федерации"""	notificationZK	2012-07-16T11:05:57	2893249.0	301639.13	Поставка товаров 	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Пермский край		
10.0	JU	4681814.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4681814	3.011000247E9	Верховный Суд Республики Башкортостан	notificationZK	2012-11-01T17:24:48	2109311.0	300674.0	Запрос котировок	Судебный департамент при Верховном Суде Российской Федерации	Система федеральных судов общей юрисдикции	Башкортостан Респ		
10.0	JU	3635488.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3635488	3.693000699E9	"Муниципальное учреждение ""Комитет по управлению муниципальным имуществом Уйского муниципального района"""	notificationZK	2012-06-20T00:26:09	2320212.0	300000.0	Поставка товара.	Управление финансами Уйского муниципального района Челябинской области	Муниципальные организации	Челябинская обл		
10.0	JU	2461621.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2461621	3.731000683E9	"Федеральное государственное бюджетное учреждение ""Центральный научно-исследовательский институт травматологии и ортопедии имени Н.Н. Приорова"" Министерства здравоохранения и социального развития Российской Федерации"	notificationZK	2011-12-14T16:25:52	1541010.0	300000.0	Поставка товаров 	Министерство здравоохранения Российской Федерации	Министерство здравоохранения и социального развития Российской Федерации	Москва		
10.0	JU	4179635.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4179635	1.163000072E9	"Администрация муниципального образования ""Кюндядинский наслег"" Нюрбинского района Республики Саха (Якутия)"	notificationZK	2012-09-04T12:07:08	4540030.0	300000.0	Запрос котировок		Местные администрации (исполнительно-распорядительные органы) городских округов	Саха /Якутия/ Респ		
10.0	JU	3058964.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3058964	4.722000092E9	"Открытое акционерное общество ""Проектно-изыскательский и научно-исследовательский институт воздушного транспорта ""Ленаэропроект"""	notificationOK	2012-04-02T16:21:06	7410000.0	300000.0	открытый конкурс на право заключения Договора		Хозяйственные общества, образованные из  государственных  предприятий, добровольных объединений государственных предприятий	Санкт-Петербург		
10.0	JU	2355152.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2355152	3.03300006E9	"Муниципальное учреждение здравоохранения ""Центральная городская больница г.Буйнакска"""	notificationZK	2011-12-04T20:42:08	2423000.0	300000.0	Поставка товаров 	Министерство здравоохранения Республики Дагестан	здравоохранения	Дагестан Респ		
10.0	JU	4194253.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4194253	3.283000354E9	"муниципальное казенное учреждение ""Администрация поселка Городищи Петушинского района Владимирской области"""	notificationZK	2012-09-04T15:01:10	4510120.0	300000.0	Запрос котировок 		Местные администрации (исполнительно-распорядительные органы) городских округов	Владимирская обл		
10.0	LT,MS	4009723.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4009723	3.18300434E9	муниципальное бюджетное дошкольное образовательное учреждение центр развития ребенка - детский сад № 9 муниципального образования Щербиновский район станица Старощербиновская	notificationEF	2012-08-08T17:53:10	4540020.0	299994.0	замeна окoнных и двeрных блoков МБДOУ ЦРP - дeтский сaд № 9 МОЩР ст.Стaрoщербиновская 	Отдел образования администрации муниципального образования Щербиновский район	Муниципальные организации	Краснодарский край		
10.0	JU	2230244.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2230244	3.94200027E9	департамент по охране и использованию культурного наследия (памятников истории и культуры) Чеченской Республики министерства культуры Чеченской Республики	notificationZK	2011-11-23T18:59:05	2930000,3020000,3610000	299500.0	Поставка товаров 		культуры	Чеченская Респ		
10.0	MS,LT	3914364.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=3914364	3.183003974E9	муниципальное бюджетное общеобразовательное учреждение средняя общеобразовательная школа № 13 муниципального образования Щербиновский район поселок Щербиновский	notificationEF	2012-07-26T17:42:06	4540215.0	299471.0	кaпитальный рeмонт, замeну окoнных блoков в МБOУ СOШ №13 п. Щeрбиновский по ул. Карла Маркса, 12	Отдел образования администрации муниципального образования Щербиновский район	Муниципальные организации	Краснодарский край		
10.0	JU	4566944.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4566944	3.442000269E9	"Областное казенное учреждение здравоохранения особого типа ""Курский областной медицинский центр мобилизационных резервов ""Резерв"""	notificationZK	2012-10-19T09:33:43	2910000.0	299046.2	 Поставка  товара	комитет здравоохранения Курской области	здравоохранения	Курская обл		
10.0	JU	4660885.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=4660885	3.442000269E9	"Областное казенное учреждение здравоохранения особого типа ""Курский областной медицинский центр мобилизационных резервов ""Резерв"""	notificationZK	2012-10-31T08:54:59	2910000.0	299046.2	  Поставка товара	комитет здравоохранения Курской области	здравоохранения	Курская обл		
10.0	JU	2258960.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2258960	3.731000288E9	Российский фонд фундаментальных исследований	notificationZK	2011-11-25T14:51:13	3020307.0	298000.0	Поставка товара     		"Федеральное государственное бюджетное учреждение ""Российский фонд фундаментальных исследований"""	Москва		
10.0	JU	5231171.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=5231171	3.192000255E9	"Краевое государственное бюджетное учреждение культуры ""Государственный центр народного творчества Красноярского края"""	notificationZK	2012-12-27T10:48:17	9219000.0	296900.0	запрос котировок	министерство культуры Красноярского края	культуры	Красноярский край		
10.0	JU	2223408.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2223408	3.083000102E9	"Муниципальное общеобразовательное учреждение ""Аринская средняя (полная) общеобразовательная школа"""	notificationZK	2011-11-23T16:15:22	3699000,3693103,3693123,3693161	296029.0	Запрос котировок 	"муниципальное учреждение ""Отдел по образованию и делам молодежи администрации муниципального образования ""Моркинский муниципальный район"""	Муниципальные организации	Марий Эл Респ		
10.0	JU	2299860.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2299860	1.941000032E9	Министерство внутренних дел по Чеченской Республике	notificationEF	2011-11-29T18:21:10	2211000.0	290000.0	поставка товара   	Министерство внутренних дел Российской Федерации	Министерство внутренних дел Российской Федерации	Чеченская Респ		
10.0	JU	2920698.0	http://zakupki.gov.ru/pgz/public/action/orders/info/common_info/show?notificationId=2920698	3.151000074E9	"федеральное казенное учреждение ""Исправительная колония № 1 Управления Федеральной службы исполнения наказаний по Чувашской Республике-Чувашии"""	notificationZK	2012-03-14T13:45:25	2813160.0	281500.0	государственный контракт	Управление Федеральной службы исполнения наказаний по Чувашской Республике - Чувашии	Федеральная служба исполнения наказаний	Чувашская Республика - Чувашия		
